product_id,product_name,category,brand,unit_cost
30289,Product_30289,Clothing,Brand_B,694.93
30290,Product_30290,Books,Brand_E,133.09
30291,Product_30291,Home & Kitchen,Brand_C,186.12
30292,Product_30292,Books,Brand_A,562.16
30293,Product_30293,Electronics,Brand_B,330.16
30294,Product_30294,Home & Kitchen,Brand_A,150.58
30295,Product_30295,Toys,Brand_E,374.74
30296,Product_30296,Home & Kitchen,Brand_C,201.82
30297,Product_30297,Electronics,Brand_B,710.47
30298,Product_30298,Sports,Brand_B,313.79
30299,Product_30299,Electronics,Brand_A,310.22
30300,Product_30300,Beauty,Brand_B,338.73
30301,Product_30301,Beauty,Brand_C,551.16
30302,Product_30302,Home & Kitchen,Brand_A,341.77
30303,Product_30303,Electronics,Brand_E,191.64
30304,Product_30304,Toys,Brand_E,177.36
30305,Product_30305,Beauty,Brand_B,661.59
30306,Product_30306,Beauty,Brand_C,323.54
30307,Product_30307,Clothing,Brand_A,264.97
30308,Product_30308,Books,Brand_B,738.36
30309,Product_30309,Clothing,Brand_C,498.5
30310,Product_30310,Sports,Brand_A,728.77
30311,Product_30311,Home & Kitchen,Brand_C,617.18
30312,Product_30312,Beauty,Brand_D,696.73
30313,Product_30313,Electronics,Brand_D,726.51
30314,Product_30314,Clothing,Brand_A,638.51
30315,Product_30315,Sports,Brand_C,769.63
30316,Product_30316,Clothing,Brand_D,489.26
30317,Product_30317,Sports,Brand_B,472.98
30318,Product_30318,Books,Brand_D,291.46
30319,Product_30319,Home & Kitchen,Brand_B,655.81
30320,Product_30320,Beauty,Brand_B,422.24
30321,Product_30321,Toys,Brand_D,124.72
30322,Product_30322,Clothing,Brand_A,292.95
30323,Product_30323,Beauty,Brand_D,668.29
30324,Product_30324,Beauty,Brand_A,725.42
30325,Product_30325,Clothing,Brand_B,224.71
30326,Product_30326,Home & Kitchen,Brand_C,131.67
30327,Product_30327,Books,Brand_E,672.29
30328,Product_30328,Clothing,Brand_E,539.61
30329,Product_30329,Books,Brand_A,72.13
30330,Product_30330,Clothing,Brand_D,306.24
30331,Product_30331,Clothing,Brand_B,70.97
30332,Product_30332,Home & Kitchen,Brand_D,628.25
30333,Product_30333,Electronics,Brand_E,760.52
30334,Product_30334,Beauty,Brand_B,38.74
30335,Product_30335,Home & Kitchen,Brand_D,102.47
30336,Product_30336,Books,Brand_B,280.59
30337,Product_30337,Beauty,Brand_E,99.88
30338,Product_30338,Beauty,Brand_B,59.18
30339,Product_30339,Toys,Brand_A,453.21
30340,Product_30340,Sports,Brand_C,332.44
30341,Product_30341,Books,Brand_D,410.29
30342,Product_30342,Books,Brand_D,725.98
30343,Product_30343,Beauty,Brand_D,790.58
30344,Product_30344,Home & Kitchen,Brand_E,725.08
30345,Product_30345,Sports,Brand_B,184.39
30346,Product_30346,Toys,Brand_B,798.9
30347,Product_30347,Clothing,Brand_D,752.26
30348,Product_30348,Clothing,Brand_D,777.19
30349,Product_30349,Sports,Brand_E,551.84
30350,Product_30350,Home & Kitchen,Brand_D,690.51
30351,Product_30351,Home & Kitchen,Brand_B,249.82
30352,Product_30352,Electronics,Brand_B,340.36
30353,Product_30353,Clothing,Brand_E,440.98
30354,Product_30354,Sports,Brand_A,706.45
30355,Product_30355,Electronics,Brand_B,625.96
30356,Product_30356,Toys,Brand_D,334.5
30357,Product_30357,Books,Brand_D,78.69
30358,Product_30358,Home & Kitchen,Brand_A,212.96
30359,Product_30359,Toys,Brand_C,793.7
30360,Product_30360,Home & Kitchen,Brand_E,469.02
30361,Product_30361,Beauty,Brand_B,10.43
30362,Product_30362,Clothing,Brand_D,114.07
30363,Product_30363,Books,Brand_C,67.27
30364,Product_30364,Electronics,Brand_B,483.94
30365,Product_30365,Books,Brand_A,31.59
30366,Product_30366,Beauty,Brand_D,512.72
30367,Product_30367,Home & Kitchen,Brand_D,165.08
30368,Product_30368,Clothing,Brand_C,478.12
30369,Product_30369,Electronics,Brand_E,134.1
30370,Product_30370,Books,Brand_C,141.19
30371,Product_30371,Toys,Brand_C,37.59
30372,Product_30372,Electronics,Brand_B,601.3
30373,Product_30373,Clothing,Brand_C,385.5
30374,Product_30374,Sports,Brand_E,414.14
30375,Product_30375,Clothing,Brand_E,584.31
30376,Product_30376,Books,Brand_C,519.22
30377,Product_30377,Books,Brand_B,161.07
30378,Product_30378,Beauty,Brand_A,222.98
30379,Product_30379,Home & Kitchen,Brand_B,700.24
30380,Product_30380,Sports,Brand_C,355.4
30381,Product_30381,Toys,Brand_A,24.32
30382,Product_30382,Books,Brand_B,531.82
30383,Product_30383,Sports,Brand_B,110.26
30384,Product_30384,Toys,Brand_E,246.57
30385,Product_30385,Clothing,Brand_C,61.47
30386,Product_30386,Sports,Brand_C,433.48
30387,Product_30387,Toys,Brand_A,459.43
30388,Product_30388,Home & Kitchen,Brand_D,431.94
30389,Product_30389,Books,Brand_E,46.62
30390,Product_30390,Sports,Brand_A,40.15
30391,Product_30391,Toys,Brand_D,277.0
30392,Product_30392,Books,Brand_A,739.08
30393,Product_30393,Electronics,Brand_C,471.56
30394,Product_30394,Sports,Brand_D,536.93
30395,Product_30395,Beauty,Brand_C,175.21
30396,Product_30396,Sports,Brand_E,511.89
30397,Product_30397,Sports,Brand_A,473.11
30398,Product_30398,Clothing,Brand_E,413.54
30399,Product_30399,Toys,Brand_E,581.4
30400,Product_30400,Sports,Brand_C,435.63
30401,Product_30401,Beauty,Brand_D,93.1
30402,Product_30402,Toys,Brand_A,213.0
30403,Product_30403,Electronics,Brand_A,722.53
30404,Product_30404,Sports,Brand_E,100.52
30405,Product_30405,Clothing,Brand_C,200.61
30406,Product_30406,Sports,Brand_E,348.61
30407,Product_30407,Books,Brand_D,162.98
30408,Product_30408,Toys,Brand_E,303.0
30409,Product_30409,Sports,Brand_B,347.94
30410,Product_30410,Home & Kitchen,Brand_C,55.71
30411,Product_30411,Clothing,Brand_D,344.38
30412,Product_30412,Electronics,Brand_A,390.57
30413,Product_30413,Toys,Brand_A,127.91
30414,Product_30414,Books,Brand_A,638.84
30415,Product_30415,Electronics,Brand_D,746.61
30416,Product_30416,Toys,Brand_A,31.36
30417,Product_30417,Books,Brand_C,352.93
30418,Product_30418,Home & Kitchen,Brand_D,468.95
30419,Product_30419,Beauty,Brand_D,367.11
30420,Product_30420,Toys,Brand_A,715.67
30421,Product_30421,Electronics,Brand_D,514.26
30422,Product_30422,Toys,Brand_E,128.43
30423,Product_30423,Clothing,Brand_B,772.86
30424,Product_30424,Books,Brand_E,567.36
30425,Product_30425,Sports,Brand_D,39.7
30426,Product_30426,Electronics,Brand_B,667.58
30427,Product_30427,Clothing,Brand_D,430.54
30428,Product_30428,Beauty,Brand_A,603.87
30429,Product_30429,Beauty,Brand_D,648.39
30430,Product_30430,Toys,Brand_A,207.29
30431,Product_30431,Books,Brand_C,754.29
30432,Product_30432,Sports,Brand_E,443.53
30433,Product_30433,Sports,Brand_A,647.28
30434,Product_30434,Toys,Brand_E,767.65
30435,Product_30435,Toys,Brand_A,751.83
30436,Product_30436,Sports,Brand_C,184.69
30437,Product_30437,Electronics,Brand_A,184.64
30438,Product_30438,Toys,Brand_A,163.46
30439,Product_30439,Home & Kitchen,Brand_B,93.27
30440,Product_30440,Toys,Brand_E,26.99
30441,Product_30441,Books,Brand_D,721.77
30442,Product_30442,Beauty,Brand_C,96.24
30443,Product_30443,Books,Brand_A,549.84
30444,Product_30444,Home & Kitchen,Brand_C,153.73
30445,Product_30445,Beauty,Brand_B,690.89
30446,Product_30446,Books,Brand_B,281.23
30447,Product_30447,Clothing,Brand_A,649.93
30448,Product_30448,Home & Kitchen,Brand_D,781.03
30449,Product_30449,Electronics,Brand_D,227.77
30450,Product_30450,Toys,Brand_D,85.22
30451,Product_30451,Home & Kitchen,Brand_D,707.4
30452,Product_30452,Clothing,Brand_E,462.55
30453,Product_30453,Beauty,Brand_C,394.43
30454,Product_30454,Books,Brand_E,194.06
30455,Product_30455,Beauty,Brand_C,332.68
30456,Product_30456,Sports,Brand_B,703.36
30457,Product_30457,Beauty,Brand_B,494.69
30458,Product_30458,Clothing,Brand_D,463.27
30459,Product_30459,Home & Kitchen,Brand_B,24.12
30460,Product_30460,Beauty,Brand_C,262.24
30461,Product_30461,Home & Kitchen,Brand_E,717.71
30462,Product_30462,Electronics,Brand_C,677.3
30463,Product_30463,Sports,Brand_E,467.48
30464,Product_30464,Toys,Brand_E,109.19
30465,Product_30465,Electronics,Brand_D,712.05
30466,Product_30466,Beauty,Brand_B,531.05
30467,Product_30467,Electronics,Brand_B,764.54
30468,Product_30468,Sports,Brand_A,727.21
30469,Product_30469,Books,Brand_E,196.2
30470,Product_30470,Beauty,Brand_A,412.72
30471,Product_30471,Electronics,Brand_B,402.23
30472,Product_30472,Home & Kitchen,Brand_C,191.65
30473,Product_30473,Books,Brand_C,251.1
30474,Product_30474,Beauty,Brand_D,768.45
30475,Product_30475,Clothing,Brand_D,47.72
30476,Product_30476,Books,Brand_B,679.38
30477,Product_30477,Sports,Brand_E,573.26
30478,Product_30478,Sports,Brand_E,61.8
30479,Product_30479,Toys,Brand_C,378.2
30480,Product_30480,Home & Kitchen,Brand_C,291.77
30481,Product_30481,Books,Brand_B,366.9
30482,Product_30482,Beauty,Brand_E,355.69
30483,Product_30483,Books,Brand_C,301.68
30484,Product_30484,Clothing,Brand_A,183.72
30485,Product_30485,Clothing,Brand_E,603.81
30486,Product_30486,Books,Brand_D,68.82
30487,Product_30487,Sports,Brand_E,776.62
30488,Product_30488,Electronics,Brand_C,697.19
30489,Product_30489,Books,Brand_E,84.23
30490,Product_30490,Clothing,Brand_A,335.76
30491,Product_30491,Books,Brand_B,640.24
30492,Product_30492,Sports,Brand_E,589.83
30493,Product_30493,Toys,Brand_E,499.0
30494,Product_30494,Clothing,Brand_D,278.89
30495,Product_30495,Beauty,Brand_A,426.11
30496,Product_30496,Home & Kitchen,Brand_E,502.88
30497,Product_30497,Electronics,Brand_E,83.05
30498,Product_30498,Books,Brand_C,152.55
30499,Product_30499,Sports,Brand_C,72.53
30500,Product_30500,Electronics,Brand_B,116.78
30501,Product_30501,Clothing,Brand_C,786.46
30502,Product_30502,Books,Brand_E,567.06
30503,Product_30503,Sports,Brand_B,788.93
30504,Product_30504,Toys,Brand_D,202.51
30505,Product_30505,Electronics,Brand_B,166.82
30506,Product_30506,Electronics,Brand_D,593.62
30507,Product_30507,Beauty,Brand_E,633.84
30508,Product_30508,Electronics,Brand_B,659.44
30509,Product_30509,Sports,Brand_B,780.88
30510,Product_30510,Books,Brand_E,152.85
30511,Product_30511,Electronics,Brand_A,735.99
30512,Product_30512,Books,Brand_E,368.03
30513,Product_30513,Sports,Brand_A,460.5
30514,Product_30514,Beauty,Brand_E,731.92
30515,Product_30515,Beauty,Brand_E,285.71
30516,Product_30516,Beauty,Brand_E,706.37
30517,Product_30517,Sports,Brand_D,392.47
30518,Product_30518,Toys,Brand_E,274.99
30519,Product_30519,Toys,Brand_D,164.36
30520,Product_30520,Beauty,Brand_D,743.07
30521,Product_30521,Beauty,Brand_A,97.59
30522,Product_30522,Books,Brand_A,47.4
30523,Product_30523,Clothing,Brand_E,636.1
30524,Product_30524,Clothing,Brand_D,96.57
30525,Product_30525,Electronics,Brand_A,117.0
30526,Product_30526,Books,Brand_C,585.87
30527,Product_30527,Books,Brand_C,406.56
30528,Product_30528,Sports,Brand_D,195.58
30529,Product_30529,Sports,Brand_C,622.57
30530,Product_30530,Electronics,Brand_E,215.95
30531,Product_30531,Home & Kitchen,Brand_C,572.59
30532,Product_30532,Beauty,Brand_C,610.2
30533,Product_30533,Toys,Brand_C,540.13
30534,Product_30534,Sports,Brand_E,64.09
30535,Product_30535,Clothing,Brand_B,406.04
30536,Product_30536,Beauty,Brand_A,100.46
30537,Product_30537,Home & Kitchen,Brand_B,486.51
30538,Product_30538,Sports,Brand_E,440.49
30539,Product_30539,Toys,Brand_D,205.98
30540,Product_30540,Beauty,Brand_D,761.39
30541,Product_30541,Beauty,Brand_B,725.14
30542,Product_30542,Books,Brand_B,676.48
30543,Product_30543,Home & Kitchen,Brand_A,470.73
30544,Product_30544,Books,Brand_D,483.44
30545,Product_30545,Home & Kitchen,Brand_D,130.07
30546,Product_30546,Home & Kitchen,Brand_E,769.79
30547,Product_30547,Books,Brand_D,784.36
30548,Product_30548,Clothing,Brand_B,621.78
30549,Product_30549,Books,Brand_B,762.25
30550,Product_30550,Books,Brand_C,266.11
30551,Product_30551,Books,Brand_B,713.87
30552,Product_30552,Books,Brand_C,15.67
30553,Product_30553,Beauty,Brand_D,696.47
30554,Product_30554,Clothing,Brand_E,231.3
30555,Product_30555,Home & Kitchen,Brand_C,542.75
30556,Product_30556,Beauty,Brand_E,558.65
30557,Product_30557,Toys,Brand_E,95.05
30558,Product_30558,Clothing,Brand_C,148.7
30559,Product_30559,Clothing,Brand_C,213.16
30560,Product_30560,Clothing,Brand_D,545.13
30561,Product_30561,Electronics,Brand_E,768.66
30562,Product_30562,Home & Kitchen,Brand_E,459.25
30563,Product_30563,Toys,Brand_A,234.35
30564,Product_30564,Toys,Brand_D,59.95
30565,Product_30565,Electronics,Brand_D,300.49
30566,Product_30566,Books,Brand_C,173.57
30567,Product_30567,Clothing,Brand_B,372.02
30568,Product_30568,Toys,Brand_B,545.56
30569,Product_30569,Clothing,Brand_D,316.31
30570,Product_30570,Clothing,Brand_E,280.39
30571,Product_30571,Books,Brand_E,617.46
30572,Product_30572,Sports,Brand_E,581.89
30573,Product_30573,Toys,Brand_A,374.47
30574,Product_30574,Sports,Brand_B,652.58
30575,Product_30575,Electronics,Brand_E,435.57
30576,Product_30576,Beauty,Brand_E,331.22
30577,Product_30577,Home & Kitchen,Brand_D,762.27
30578,Product_30578,Home & Kitchen,Brand_D,185.46
30579,Product_30579,Home & Kitchen,Brand_B,225.58
30580,Product_30580,Home & Kitchen,Brand_E,51.34
30581,Product_30581,Toys,Brand_C,565.35
30582,Product_30582,Sports,Brand_B,68.42
30583,Product_30583,Sports,Brand_E,768.87
30584,Product_30584,Sports,Brand_C,458.65
30585,Product_30585,Sports,Brand_C,244.06
30586,Product_30586,Clothing,Brand_B,223.69
30587,Product_30587,Electronics,Brand_D,566.84
30588,Product_30588,Sports,Brand_A,742.31
30589,Product_30589,Toys,Brand_C,216.78
30590,Product_30590,Home & Kitchen,Brand_B,448.09
30591,Product_30591,Toys,Brand_A,124.65
30592,Product_30592,Electronics,Brand_E,408.24
30593,Product_30593,Beauty,Brand_E,15.47
30594,Product_30594,Beauty,Brand_C,358.85
30595,Product_30595,Beauty,Brand_B,611.86
30596,Product_30596,Books,Brand_A,680.63
30597,Product_30597,Beauty,Brand_D,478.88
30598,Product_30598,Sports,Brand_E,707.72
30599,Product_30599,Electronics,Brand_E,662.74
30600,Product_30600,Books,Brand_C,490.93
30601,Product_30601,Beauty,Brand_A,587.23
30602,Product_30602,Sports,Brand_D,167.14
30603,Product_30603,Beauty,Brand_D,397.61
30604,Product_30604,Home & Kitchen,Brand_C,374.72
30605,Product_30605,Home & Kitchen,Brand_E,486.74
30606,Product_30606,Clothing,Brand_A,362.29
30607,Product_30607,Electronics,Brand_D,238.3
30608,Product_30608,Clothing,Brand_E,413.22
30609,Product_30609,Clothing,Brand_A,149.86
30610,Product_30610,Home & Kitchen,Brand_E,740.96
30611,Product_30611,Beauty,Brand_A,776.1
30612,Product_30612,Sports,Brand_C,790.86
30613,Product_30613,Clothing,Brand_C,327.32
30614,Product_30614,Beauty,Brand_D,420.29
30615,Product_30615,Home & Kitchen,Brand_D,262.33
30616,Product_30616,Sports,Brand_B,188.9
30617,Product_30617,Home & Kitchen,Brand_D,593.56
30618,Product_30618,Clothing,Brand_E,610.78
30619,Product_30619,Sports,Brand_C,556.17
30620,Product_30620,Beauty,Brand_A,475.73
30621,Product_30621,Books,Brand_E,14.57
30622,Product_30622,Books,Brand_E,735.41
30623,Product_30623,Books,Brand_C,743.91
30624,Product_30624,Clothing,Brand_D,533.33
30625,Product_30625,Home & Kitchen,Brand_E,670.08
30626,Product_30626,Sports,Brand_C,81.5
30627,Product_30627,Clothing,Brand_D,669.64
30628,Product_30628,Books,Brand_B,604.99
30629,Product_30629,Electronics,Brand_E,211.2
30630,Product_30630,Home & Kitchen,Brand_C,592.14
30631,Product_30631,Electronics,Brand_C,144.57
30632,Product_30632,Beauty,Brand_B,133.88
30633,Product_30633,Beauty,Brand_C,163.31
30634,Product_30634,Books,Brand_B,375.45
30635,Product_30635,Beauty,Brand_D,301.37
30636,Product_30636,Sports,Brand_E,699.49
30637,Product_30637,Clothing,Brand_D,97.82
30638,Product_30638,Home & Kitchen,Brand_E,516.86
30639,Product_30639,Beauty,Brand_B,169.25
30640,Product_30640,Toys,Brand_E,717.35
30641,Product_30641,Sports,Brand_C,278.32
30642,Product_30642,Beauty,Brand_D,686.81
30643,Product_30643,Beauty,Brand_B,167.98
30644,Product_30644,Electronics,Brand_E,202.8
30645,Product_30645,Sports,Brand_B,72.34
30646,Product_30646,Beauty,Brand_B,37.15
30647,Product_30647,Sports,Brand_B,710.47
30648,Product_30648,Toys,Brand_B,732.6
30649,Product_30649,Sports,Brand_E,62.34
30650,Product_30650,Home & Kitchen,Brand_C,32.17
30651,Product_30651,Clothing,Brand_C,594.12
30652,Product_30652,Books,Brand_E,35.47
30653,Product_30653,Electronics,Brand_B,222.58
30654,Product_30654,Sports,Brand_A,118.42
30655,Product_30655,Beauty,Brand_B,387.0
30656,Product_30656,Clothing,Brand_A,129.48
30657,Product_30657,Clothing,Brand_D,493.87
30658,Product_30658,Home & Kitchen,Brand_E,219.88
30659,Product_30659,Electronics,Brand_A,581.38
30660,Product_30660,Books,Brand_D,244.81
30661,Product_30661,Sports,Brand_C,42.17
30662,Product_30662,Clothing,Brand_B,705.21
30663,Product_30663,Clothing,Brand_C,210.27
30664,Product_30664,Beauty,Brand_B,41.68
30665,Product_30665,Sports,Brand_E,429.7
30666,Product_30666,Books,Brand_D,634.03
30667,Product_30667,Home & Kitchen,Brand_B,319.99
30668,Product_30668,Home & Kitchen,Brand_C,67.1
30669,Product_30669,Home & Kitchen,Brand_A,412.99
30670,Product_30670,Sports,Brand_D,302.12
30671,Product_30671,Beauty,Brand_C,5.46
30672,Product_30672,Beauty,Brand_B,186.16
30673,Product_30673,Beauty,Brand_B,741.23
30674,Product_30674,Toys,Brand_C,27.05
30675,Product_30675,Sports,Brand_A,735.65
30676,Product_30676,Clothing,Brand_C,551.47
30677,Product_30677,Sports,Brand_E,308.01
30678,Product_30678,Sports,Brand_D,271.61
30679,Product_30679,Toys,Brand_B,671.02
30680,Product_30680,Books,Brand_E,794.6
30681,Product_30681,Toys,Brand_C,457.5
30682,Product_30682,Books,Brand_D,248.58
30683,Product_30683,Electronics,Brand_D,533.7
30684,Product_30684,Beauty,Brand_D,632.77
30685,Product_30685,Sports,Brand_D,519.67
30686,Product_30686,Home & Kitchen,Brand_D,14.23
30687,Product_30687,Electronics,Brand_B,254.91
30688,Product_30688,Sports,Brand_B,116.7
30689,Product_30689,Books,Brand_C,705.81
30690,Product_30690,Toys,Brand_D,218.49
30691,Product_30691,Books,Brand_E,232.51
30692,Product_30692,Sports,Brand_A,682.53
30693,Product_30693,Electronics,Brand_E,762.03
30694,Product_30694,Books,Brand_A,494.44
30695,Product_30695,Home & Kitchen,Brand_E,184.21
30696,Product_30696,Home & Kitchen,Brand_D,246.1
30697,Product_30697,Sports,Brand_E,627.47
30698,Product_30698,Electronics,Brand_A,481.73
30699,Product_30699,Electronics,Brand_B,262.92
30700,Product_30700,Home & Kitchen,Brand_C,746.37
30701,Product_30701,Books,Brand_B,312.66
30702,Product_30702,Clothing,Brand_B,113.61
30703,Product_30703,Toys,Brand_E,240.53
30704,Product_30704,Home & Kitchen,Brand_C,39.29
30705,Product_30705,Clothing,Brand_C,465.98
30706,Product_30706,Sports,Brand_A,556.81
30707,Product_30707,Clothing,Brand_A,332.28
30708,Product_30708,Sports,Brand_C,290.37
30709,Product_30709,Home & Kitchen,Brand_A,770.08
30710,Product_30710,Toys,Brand_C,302.04
30711,Product_30711,Books,Brand_C,524.46
30712,Product_30712,Sports,Brand_C,643.68
30713,Product_30713,Clothing,Brand_B,287.54
30714,Product_30714,Clothing,Brand_B,740.41
30715,Product_30715,Clothing,Brand_E,588.31
30716,Product_30716,Sports,Brand_D,317.85
30717,Product_30717,Sports,Brand_E,516.93
30718,Product_30718,Beauty,Brand_A,540.12
30719,Product_30719,Beauty,Brand_D,746.25
30720,Product_30720,Toys,Brand_B,519.2
30721,Product_30721,Home & Kitchen,Brand_A,579.65
30722,Product_30722,Sports,Brand_B,292.37
30723,Product_30723,Beauty,Brand_D,259.52
30724,Product_30724,Books,Brand_D,480.84
30725,Product_30725,Sports,Brand_B,650.02
30726,Product_30726,Electronics,Brand_A,213.25
30727,Product_30727,Home & Kitchen,Brand_C,296.44
30728,Product_30728,Clothing,Brand_B,748.66
30729,Product_30729,Toys,Brand_B,144.56
30730,Product_30730,Electronics,Brand_D,229.34
30731,Product_30731,Books,Brand_D,664.57
30732,Product_30732,Toys,Brand_A,74.87
30733,Product_30733,Beauty,Brand_E,51.41
30734,Product_30734,Clothing,Brand_A,307.99
30735,Product_30735,Electronics,Brand_C,793.29
30736,Product_30736,Toys,Brand_D,355.59
30737,Product_30737,Toys,Brand_C,14.24
30738,Product_30738,Electronics,Brand_E,412.96
30739,Product_30739,Home & Kitchen,Brand_B,261.84
30740,Product_30740,Clothing,Brand_D,595.89
30741,Product_30741,Beauty,Brand_E,110.12
30742,Product_30742,Clothing,Brand_B,210.46
30743,Product_30743,Sports,Brand_C,747.68
30744,Product_30744,Beauty,Brand_D,88.57
30745,Product_30745,Books,Brand_E,525.55
30746,Product_30746,Clothing,Brand_C,430.86
30747,Product_30747,Home & Kitchen,Brand_B,266.3
30748,Product_30748,Clothing,Brand_A,515.4
30749,Product_30749,Books,Brand_A,336.21
30750,Product_30750,Electronics,Brand_B,166.71
30751,Product_30751,Beauty,Brand_D,493.95
30752,Product_30752,Electronics,Brand_E,609.47
30753,Product_30753,Toys,Brand_D,773.28
30754,Product_30754,Home & Kitchen,Brand_C,522.9
30755,Product_30755,Electronics,Brand_A,440.17
30756,Product_30756,Sports,Brand_D,552.98
30757,Product_30757,Home & Kitchen,Brand_C,651.74
30758,Product_30758,Toys,Brand_A,564.75
30759,Product_30759,Electronics,Brand_E,111.27
30760,Product_30760,Toys,Brand_A,234.95
30761,Product_30761,Toys,Brand_A,186.44
30762,Product_30762,Books,Brand_D,91.51
30763,Product_30763,Home & Kitchen,Brand_D,156.22
30764,Product_30764,Sports,Brand_A,659.37
30765,Product_30765,Sports,Brand_B,670.0
30766,Product_30766,Beauty,Brand_C,204.09
30767,Product_30767,Beauty,Brand_D,179.79
30768,Product_30768,Books,Brand_E,373.46
30769,Product_30769,Beauty,Brand_C,49.41
30770,Product_30770,Clothing,Brand_E,536.3
30771,Product_30771,Beauty,Brand_E,447.37
30772,Product_30772,Home & Kitchen,Brand_B,674.1
30773,Product_30773,Beauty,Brand_D,326.25
30774,Product_30774,Electronics,Brand_E,368.72
30775,Product_30775,Electronics,Brand_C,391.62
30776,Product_30776,Clothing,Brand_B,319.38
30777,Product_30777,Toys,Brand_E,689.44
30778,Product_30778,Toys,Brand_A,763.75
30779,Product_30779,Home & Kitchen,Brand_D,736.61
30780,Product_30780,Books,Brand_A,96.38
30781,Product_30781,Home & Kitchen,Brand_D,722.23
30782,Product_30782,Beauty,Brand_E,741.94
30783,Product_30783,Electronics,Brand_D,410.14
30784,Product_30784,Toys,Brand_C,731.66
30785,Product_30785,Toys,Brand_E,197.95
30786,Product_30786,Books,Brand_B,28.22
30787,Product_30787,Clothing,Brand_B,251.11
30788,Product_30788,Books,Brand_B,91.0
30789,Product_30789,Books,Brand_C,30.54
30790,Product_30790,Books,Brand_E,102.33
30791,Product_30791,Sports,Brand_C,66.43
30792,Product_30792,Beauty,Brand_E,514.51
30793,Product_30793,Books,Brand_C,148.63
30794,Product_30794,Clothing,Brand_A,494.18
30795,Product_30795,Sports,Brand_E,435.23
30796,Product_30796,Sports,Brand_E,372.1
30797,Product_30797,Toys,Brand_E,166.5
30798,Product_30798,Books,Brand_C,463.15
30799,Product_30799,Home & Kitchen,Brand_C,531.2
30800,Product_30800,Electronics,Brand_C,395.83
30801,Product_30801,Beauty,Brand_E,90.21
30802,Product_30802,Toys,Brand_A,500.71
30803,Product_30803,Electronics,Brand_A,565.17
30804,Product_30804,Toys,Brand_A,298.91
30805,Product_30805,Home & Kitchen,Brand_B,244.73
30806,Product_30806,Beauty,Brand_B,358.57
30807,Product_30807,Beauty,Brand_D,508.69
30808,Product_30808,Toys,Brand_C,766.24
30809,Product_30809,Home & Kitchen,Brand_A,310.05
30810,Product_30810,Toys,Brand_E,59.69
30811,Product_30811,Home & Kitchen,Brand_D,63.38
30812,Product_30812,Books,Brand_C,626.29
30813,Product_30813,Clothing,Brand_B,143.62
30814,Product_30814,Beauty,Brand_E,478.03
30815,Product_30815,Books,Brand_B,152.07
30816,Product_30816,Books,Brand_C,505.51
30817,Product_30817,Electronics,Brand_B,396.73
30818,Product_30818,Books,Brand_D,177.87
30819,Product_30819,Electronics,Brand_E,265.24
30820,Product_30820,Toys,Brand_A,329.04
30821,Product_30821,Home & Kitchen,Brand_C,671.59
30822,Product_30822,Home & Kitchen,Brand_A,126.8
30823,Product_30823,Home & Kitchen,Brand_B,447.88
30824,Product_30824,Books,Brand_A,703.9
30825,Product_30825,Sports,Brand_A,505.14
30826,Product_30826,Electronics,Brand_D,235.33
30827,Product_30827,Sports,Brand_B,132.56
30828,Product_30828,Clothing,Brand_D,141.07
30829,Product_30829,Sports,Brand_A,237.35
30830,Product_30830,Home & Kitchen,Brand_D,710.21
30831,Product_30831,Beauty,Brand_B,504.46
30832,Product_30832,Home & Kitchen,Brand_D,373.23
30833,Product_30833,Beauty,Brand_A,281.18
30834,Product_30834,Home & Kitchen,Brand_C,204.61
30835,Product_30835,Toys,Brand_C,94.35
30836,Product_30836,Home & Kitchen,Brand_B,213.68
30837,Product_30837,Home & Kitchen,Brand_C,720.53
30838,Product_30838,Electronics,Brand_D,29.31
30839,Product_30839,Sports,Brand_C,773.29
30840,Product_30840,Beauty,Brand_A,17.65
30841,Product_30841,Toys,Brand_A,742.28
30842,Product_30842,Books,Brand_E,175.37
30843,Product_30843,Beauty,Brand_A,134.04
30844,Product_30844,Home & Kitchen,Brand_A,584.76
30845,Product_30845,Home & Kitchen,Brand_C,436.02
30846,Product_30846,Sports,Brand_C,685.92
30847,Product_30847,Electronics,Brand_E,575.44
30848,Product_30848,Electronics,Brand_D,527.52
30849,Product_30849,Books,Brand_D,507.37
30850,Product_30850,Home & Kitchen,Brand_D,140.76
30851,Product_30851,Home & Kitchen,Brand_C,522.3
30852,Product_30852,Sports,Brand_E,460.88
30853,Product_30853,Sports,Brand_E,326.57
30854,Product_30854,Electronics,Brand_B,699.62
30855,Product_30855,Clothing,Brand_A,589.49
30856,Product_30856,Beauty,Brand_C,351.72
30857,Product_30857,Beauty,Brand_C,742.16
30858,Product_30858,Electronics,Brand_B,220.71
30859,Product_30859,Electronics,Brand_D,116.19
30860,Product_30860,Books,Brand_B,248.35
30861,Product_30861,Toys,Brand_C,296.75
30862,Product_30862,Toys,Brand_D,511.08
30863,Product_30863,Electronics,Brand_A,690.15
30864,Product_30864,Home & Kitchen,Brand_A,477.33
30865,Product_30865,Sports,Brand_E,207.02
30866,Product_30866,Home & Kitchen,Brand_D,90.44
30867,Product_30867,Home & Kitchen,Brand_D,151.55
30868,Product_30868,Clothing,Brand_C,702.76
30869,Product_30869,Books,Brand_E,553.06
30870,Product_30870,Clothing,Brand_B,334.95
